user_id,campaign_id,channel,device,country,segment,prior_visits_30d,prior_spend_180d,treatment_exposed,impressions,clicks,spend_usd,conversion,revenue_usd,roi,roi_calculated
989513,CMP005,Display,Mobile,IN,Health,1,96.23,0,12,1,0.32,0,0.0,-1.0,-1.0
136668,CMP008,Display,Mobile,UK,Fashion,3,217.18,0,11,0,0.04,0,0.0,-1.0,-1.0
385205,CMP009,Email,Desktop,UK,Food,1,77.86,1,94,3,1.48,0,0.0,-1.0,-1.0
441396,CMP010,Search,Mobile,UK,Outdoor,0,165.44,1,83,6,2.14,0,0.0,-1.0,-1.0
664037,CMP005,Email,Mobile,US,Outdoor,3,144.35,1,94,4,1.7,0,0.0,-1.0,-1.0
230560,CMP006,Search,Desktop,FR,Health,4,216.42,0,9,1,0.31,0,0.0,-1.0,-1.0
466824,CMP001,Display,Mobile,US,Food,1,136.83,0,9,0,0.05,0,0.0,-1.0,-1.0
247979,CMP007,Search,Mobile,US,Food,2,226.36,1,77,3,1.25,0,0.0,-1.0,-1.0
249849,CMP004,Video,Mobile,US,Tech,2,13.48,0,12,1,0.31,0,0.0,-1.0,-1.0
848589,CMP002,Social,Desktop,FR,Fashion,2,79.65,0,17,0,0.12,0,0.0,-1.0,-1.0
151745,CMP005,Display,Tablet,DE,Health,0,19.39,1,88,2,0.84,0,0.0,-1.0,-1.0
470608,CMP003,Video,Desktop,IN,Outdoor,2,43.18,0,17,1,0.37,0,0.0,-1.0,-1.0
191865,CMP006,Search,Mobile,DE,Tech,0,40.55,0,17,0,0.12,1,164.09,1366.417,1366.4166666666667
998860,CMP008,Search,Tablet,DE,Food,2,225.76,0,14,0,0.06,0,0.0,-1.0,-1.0
312890,CMP007,Video,Mobile,US,Fashion,4,83.79,1,100,3,1.29,0,0.0,-1.0,-1.0
123624,CMP003,Search,Mobile,DE,Outdoor,1,372.85,1,93,3,1.43,1,195.99,136.056,136.05594405594405
123321,CMP008,Search,Desktop,US,Tech,1,77.88,1,89,2,1.18,0,0.0,-1.0,-1.0
503704,CMP002,Social,Mobile,US,Food,1,17.81,0,9,0,0.06,0,0.0,-1.0,-1.0
909006,CMP010,Social,Mobile,IN,Outdoor,2,72.62,1,84,4,1.63,0,0.0,-1.0,-1.0
274293,CMP009,Search,Mobile,UK,Outdoor,3,138.26,1,94,4,1.71,1,135.32,78.135,78.1345029239766
883415,CMP004,Search,Mobile,US,Food,1,120.34,1,87,3,1.42,0,0.0,-1.0,-1.0
286717,CMP001,Search,Desktop,DE,Food,3,99.51,0,14,1,0.32,0,0.0,-1.0,-1.0
480975,CMP008,Social,Mobile,IN,Health,4,127.22,1,91,7,2.16,0,0.0,-1.0,-1.0
283868,CMP007,Video,Mobile,AE,Outdoor,1,189.3,1,106,1,0.9,0,0.0,-1.0,-1.0
759792,CMP005,Email,Mobile,AE,Food,2,6.96,1,89,3,1.11,0,0.0,-1.0,-1.0
195257,CMP010,Display,Desktop,AE,Tech,3,109.25,1,91,2,1.02,0,0.0,-1.0,-1.0
688579,CMP005,Search,Desktop,DE,Fashion,3,40.11,1,104,3,1.36,0,0.0,-1.0,-1.0
310176,CMP007,Email,Mobile,UK,Health,0,152.78,1,95,0,0.66,0,0.0,-1.0,-1.0
290471,CMP005,Social,Tablet,FR,Food,2,45.62,0,13,1,0.31,1,159.16,512.419,512.4193548387096
572930,CMP008,Search,Desktop,UK,Fashion,3,46.57,0,14,0,0.08,0,0.0,-1.0,-1.0
936860,CMP006,Email,Mobile,IN,Health,4,27.96,0,11,0,0.08,0,0.0,-1.0,-1.0
843091,CMP005,Display,Mobile,UK,Outdoor,2,103.16,0,16,0,0.08,0,0.0,-1.0,-1.0
618862,CMP009,Display,Mobile,AE,Fashion,1,17.63,1,103,3,1.35,1,169.34,124.437,124.43703703703703
575774,CMP002,Display,Desktop,UK,Health,3,27.67,0,11,0,0.08,0,0.0,-1.0,-1.0
735605,CMP001,Search,Mobile,IN,Food,2,104.83,0,13,0,0.06,0,0.0,-1.0,-1.0
239789,CMP008,Search,Mobile,IN,Food,1,80.26,0,8,0,0.03,0,0.0,-1.0,-1.0
489593,CMP003,Display,Mobile,AE,Health,4,79.51,0,10,0,0.06,0,0.0,-1.0,-1.0
915131,CMP007,Search,Desktop,DE,Outdoor,5,12.34,1,84,3,1.16,1,200.45,171.802,171.80172413793105
173686,CMP010,Social,Mobile,US,Health,2,105.16,1,80,4,1.4,0,0.0,-1.0,-1.0
167661,CMP008,Video,Desktop,FR,Tech,1,112.09,1,88,1,0.91,0,0.0,-1.0,-1.0
668535,CMP006,Video,Desktop,FR,Health,3,201.61,0,11,0,0.06,0,0.0,-1.0,-1.0
345121,CMP010,Social,Mobile,AE,Health,3,142.59,0,17,0,0.13,0,0.0,-1.0,-1.0
772108,CMP009,Video,Mobile,FR,Food,2,38.69,1,87,2,0.82,0,0.0,-1.0,-1.0
467257,CMP007,Video,Mobile,UK,Outdoor,3,37.95,0,10,0,0.05,0,0.0,-1.0,-1.0
366765,CMP010,Display,Desktop,IN,Health,0,212.83,1,81,1,0.77,0,0.0,-1.0,-1.0
246106,CMP005,Search,Mobile,IN,Fashion,4,189.98,1,99,3,1.12,1,157.91,139.991,139.99107142857142
358930,CMP008,Search,Mobile,AE,Food,1,89.4,0,15,1,0.32,0,0.0,-1.0,-1.0
760482,CMP002,Search,Mobile,IN,Food,0,156.74,0,16,1,0.36,1,140.42,389.056,389.0555555555555
904462,CMP007,Search,Mobile,US,Health,2,175.63,0,9,3,0.81,0,0.0,-1.0,-1.0
969270,CMP004,Search,Desktop,IN,Fashion,2,22.32,1,79,2,0.86,0,0.0,-1.0,-1.0
971149,CMP009,Search,Desktop,IN,Health,0,32.36,0,14,0,0.07,0,0.0,-1.0,-1.0
548874,CMP001,Social,Desktop,UK,Fashion,3,68.6,0,13,0,0.07,0,0.0,-1.0,-1.0
662926,CMP007,Email,Mobile,DE,Food,4,215.32,0,13,1,0.34,0,0.0,-1.0,-1.0
953499,CMP006,Search,Mobile,FR,Fashion,2,300.14,0,6,1,0.27,0,0.0,-1.0,-1.0
218033,CMP008,Display,Tablet,UK,Health,0,111.17,1,104,0,0.59,0,0.0,-1.0,-1.0
730265,CMP005,Display,Mobile,UK,Tech,2,36.18,0,10,1,0.29,0,0.0,-1.0,-1.0
713157,CMP001,Search,Desktop,UK,Tech,3,41.92,0,11,0,0.06,0,0.0,-1.0,-1.0
729474,CMP001,Email,Mobile,FR,Fashion,2,72.48,0,15,0,0.06,0,0.0,-1.0,-1.0
921106,CMP009,Social,Mobile,AE,Health,2,71.3,0,10,0,0.05,0,0.0,-1.0,-1.0
266926,CMP010,Social,Desktop,UK,Outdoor,3,40.43,0,15,1,0.32,0,0.0,-1.0,-1.0
670559,CMP006,Display,Tablet,DE,Tech,2,78.8,0,14,0,0.09,0,0.0,-1.0,-1.0
960120,CMP010,Search,Tablet,AE,Food,1,14.04,1,93,3,1.16,0,0.0,-1.0,-1.0
531734,CMP005,Display,Mobile,IN,Health,1,82.9,0,12,0,0.08,0,0.0,-1.0,-1.0
473220,CMP001,Search,Mobile,DE,Health,3,49.52,0,13,0,0.07,0,0.0,-1.0,-1.0
765627,CMP006,Video,Mobile,AE,Tech,1,47.55,0,12,1,0.33,0,0.0,-1.0,-1.0
321897,CMP006,Social,Mobile,IN,Outdoor,4,133.96,1,95,1,0.69,0,0.0,-1.0,-1.0
101062,CMP003,Display,Desktop,IN,Food,1,139.02,1,94,3,1.48,0,0.0,-1.0,-1.0
347736,CMP008,Search,Mobile,UK,Outdoor,3,67.74,1,98,3,1.2,0,0.0,-1.0,-1.0
674736,CMP001,Display,Tablet,UK,Food,2,31.83,0,7,0,0.04,0,0.0,-1.0,-1.0
195462,CMP001,Display,Mobile,FR,Tech,3,104.36,0,12,1,0.32,0,0.0,-1.0,-1.0
499445,CMP006,Social,Desktop,US,Health,1,65.76,0,14,1,0.33,0,0.0,-1.0,-1.0
550009,CMP010,Display,Mobile,DE,Food,1,163.78,0,13,0,0.09,1,88.09,977.778,977.7777777777778
870173,CMP001,Social,Mobile,FR,Health,4,132.58,1,95,3,1.1,0,0.0,-1.0,-1.0
672203,CMP006,Video,Tablet,FR,Fashion,1,148.18,1,103,0,0.61,0,0.0,-1.0,-1.0
366776,CMP001,Social,Mobile,DE,Fashion,1,8.85,0,17,1,0.34,0,0.0,-1.0,-1.0
728880,CMP006,Video,Desktop,AE,Tech,3,270.11,1,80,5,1.66,0,0.0,-1.0,-1.0
758956,CMP003,Video,Tablet,DE,Tech,0,107.59,1,99,2,0.97,0,0.0,-1.0,-1.0
471923,CMP008,Social,Mobile,IN,Tech,2,11.85,1,89,1,0.6,0,0.0,-1.0,-1.0
499384,CMP006,Search,Mobile,US,Fashion,1,74.88,0,9,1,0.31,1,129.92,418.097,418.09677419354836
732387,CMP001,Social,Mobile,AE,Food,3,91.73,0,11,0,0.04,0,0.0,-1.0,-1.0
631849,CMP005,Video,Mobile,UK,Outdoor,1,225.82,0,11,0,0.08,0,0.0,-1.0,-1.0
567010,CMP008,Search,Mobile,US,Tech,1,140.74,0,8,0,0.04,1,108.93,2722.25,2722.25
706440,CMP003,Social,Mobile,US,Outdoor,3,118.5,0,11,0,0.07,0,0.0,-1.0,-1.0
749324,CMP006,Video,Mobile,UK,Outdoor,1,93.52,1,97,3,1.1,0,0.0,-1.0,-1.0
486193,CMP005,Social,Mobile,US,Fashion,3,80.48,0,13,0,0.05,0,0.0,-1.0,-1.0
126734,CMP006,Display,Mobile,AE,Food,3,21.15,1,90,1,0.64,0,0.0,-1.0,-1.0
126069,CMP010,Search,Mobile,AE,Fashion,4,110.67,1,77,2,1.02,0,0.0,-1.0,-1.0
835265,CMP001,Search,Mobile,AE,Tech,3,40.68,0,7,0,0.04,0,0.0,-1.0,-1.0
637198,CMP007,Video,Mobile,FR,Fashion,3,52.9,0,14,0,0.06,0,0.0,-1.0,-1.0
435623,CMP009,Search,Mobile,FR,Fashion,0,144.86,1,86,2,1.11,1,113.59,101.333,101.33333333333333
570951,CMP002,Search,Mobile,AE,Fashion,3,50.1,1,92,2,0.88,0,0.0,-1.0,-1.0
181264,CMP010,Video,Mobile,UK,Tech,2,13.4,1,101,5,1.69,0,0.0,-1.0,-1.0
123275,CMP005,Social,Mobile,UK,Tech,4,76.31,1,98,0,0.66,0,0.0,-1.0,-1.0
696562,CMP010,Email,Desktop,DE,Fashion,1,11.38,1,80,3,1.02,0,0.0,-1.0,-1.0
574665,CMP004,Email,Mobile,DE,Fashion,1,98.9,1,92,2,0.89,0,0.0,-1.0,-1.0
462920,CMP006,Search,Mobile,AE,Outdoor,0,154.79,0,13,1,0.32,0,0.0,-1.0,-1.0
291076,CMP006,Search,Tablet,US,Food,2,81.46,1,77,5,1.82,0,0.0,-1.0,-1.0
294053,CMP002,Display,Desktop,US,Outdoor,0,17.73,1,96,1,0.67,0,0.0,-1.0,-1.0
809913,CMP002,Social,Mobile,UK,Food,2,169.04,0,8,0,0.03,0,0.0,-1.0,-1.0
672735,CMP004,Search,Mobile,US,Food,2,236.99,0,8,0,0.06,0,0.0,-1.0,-1.0
699991,CMP001,Display,Mobile,IN,Fashion,1,74.86,0,18,2,0.6,0,0.0,-1.0,-1.0
962522,CMP009,Search,Mobile,FR,Outdoor,0,52.86,1,95,1,0.58,0,0.0,-1.0,-1.0
903692,CMP007,Video,Tablet,US,Food,4,21.13,0,12,0,0.05,0,0.0,-1.0,-1.0
212581,CMP007,Search,Mobile,US,Food,3,101.61,1,79,7,2.2,1,135.95,60.795,60.79545454545454
365956,CMP003,Search,Desktop,DE,Tech,2,208.28,1,91,2,0.82,0,0.0,-1.0,-1.0
521240,CMP003,Search,Mobile,IN,Food,0,22.0,1,110,8,2.7,0,0.0,-1.0,-1.0
814016,CMP001,Email,Tablet,US,Fashion,1,9.67,1,84,3,1.22,0,0.0,-1.0,-1.0
216421,CMP003,Display,Mobile,FR,Health,0,76.76,1,70,1,0.7,0,0.0,-1.0,-1.0
625893,CMP003,Video,Mobile,US,Tech,3,22.43,0,14,0,0.07,0,0.0,-1.0,-1.0
564374,CMP004,Social,Mobile,UK,Health,2,90.76,0,5,0,0.03,0,0.0,-1.0,-1.0
172303,CMP004,Social,Mobile,IN,Fashion,0,114.08,0,16,0,0.12,0,0.0,-1.0,-1.0
258211,CMP003,Search,Mobile,US,Health,1,118.74,0,13,0,0.05,1,155.39,3106.8,3106.7999999999993
287210,CMP010,Social,Desktop,IN,Food,3,142.5,0,10,1,0.28,0,0.0,-1.0,-1.0
886237,CMP008,Social,Mobile,US,Health,1,268.96,0,12,0,0.09,0,0.0,-1.0,-1.0
962557,CMP008,Display,Desktop,FR,Outdoor,2,167.83,1,94,1,0.55,1,172.5,312.636,312.63636363636357
244990,CMP001,Search,Mobile,FR,Fashion,1,177.25,0,15,0,0.11,0,0.0,-1.0,-1.0
258518,CMP007,Email,Mobile,IN,Outdoor,2,27.86,1,78,2,1.05,0,0.0,-1.0,-1.0
224040,CMP002,Search,Tablet,AE,Health,3,97.75,0,8,0,0.04,0,0.0,-1.0,-1.0
768406,CMP001,Email,Mobile,DE,Outdoor,1,217.81,0,10,0,0.06,0,0.0,-1.0,-1.0
623138,CMP003,Search,Mobile,DE,Tech,2,57.99,0,10,0,0.04,0,0.0,-1.0,-1.0
518034,CMP004,Social,Mobile,UK,Health,1,162.84,0,14,1,0.34,0,0.0,-1.0,-1.0
856254,CMP006,Social,Mobile,AE,Outdoor,2,315.96,0,9,0,0.06,1,179.52,2991.0,2991.0000000000005
890756,CMP010,Social,Desktop,DE,Food,2,39.98,0,14,0,0.05,0,0.0,-1.0,-1.0
962755,CMP005,Social,Mobile,IN,Health,3,21.76,1,103,1,0.82,0,0.0,-1.0,-1.0
895543,CMP004,Social,Mobile,DE,Tech,1,121.14,0,12,0,0.09,0,0.0,-1.0,-1.0
640677,CMP008,Social,Desktop,UK,Food,0,86.24,0,6,0,0.05,0,0.0,-1.0,-1.0
746465,CMP004,Display,Mobile,US,Health,2,252.79,0,5,0,0.04,0,0.0,-1.0,-1.0
403571,CMP010,Display,Mobile,DE,Food,4,33.02,1,108,2,1.17,0,0.0,-1.0,-1.0
784106,CMP002,Video,Tablet,IN,Health,2,211.4,0,11,0,0.04,1,94.02,2349.5,2349.4999999999995
222883,CMP003,Search,Mobile,IN,Health,2,83.14,0,8,0,0.04,0,0.0,-1.0,-1.0
843246,CMP006,Display,Desktop,UK,Fashion,2,50.49,0,9,0,0.06,1,153.32,2554.333,2554.3333333333335
862501,CMP008,Social,Mobile,UK,Outdoor,2,98.28,1,93,2,0.92,0,0.0,-1.0,-1.0
487952,CMP008,Social,Desktop,FR,Health,1,68.28,0,8,1,0.31,0,0.0,-1.0,-1.0
212221,CMP009,Social,Desktop,FR,Tech,0,93.24,0,12,0,0.09,0,0.0,-1.0,-1.0
899666,CMP007,Search,Mobile,FR,Outdoor,0,204.52,1,95,4,1.64,0,0.0,-1.0,-1.0
360669,CMP002,Search,Mobile,US,Fashion,2,334.85,1,92,5,1.69,0,0.0,-1.0,-1.0
859224,CMP008,Search,Mobile,IN,Outdoor,2,87.8,0,17,0,0.11,0,0.0,-1.0,-1.0
939873,CMP007,Search,Desktop,FR,Outdoor,1,127.83,0,12,0,0.04,0,0.0,-1.0,-1.0
625134,CMP008,Display,Mobile,IN,Health,0,184.2,1,81,6,1.88,0,0.0,-1.0,-1.0
635242,CMP003,Display,Mobile,UK,Tech,1,126.47,0,8,0,0.05,0,0.0,-1.0,-1.0
441383,CMP007,Email,Mobile,US,Health,2,53.66,0,11,0,0.08,0,0.0,-1.0,-1.0
344761,CMP010,Display,Tablet,UK,Tech,3,113.62,0,7,0,0.03,0,0.0,-1.0,-1.0
932946,CMP009,Search,Desktop,IN,Tech,1,85.96,1,101,3,1.52,0,0.0,-1.0,-1.0
974668,CMP003,Video,Mobile,AE,Food,4,11.63,0,11,1,0.3,0,0.0,-1.0,-1.0
984011,CMP010,Video,Mobile,AE,Health,1,2.5,0,9,0,0.06,0,0.0,-1.0,-1.0
237541,CMP006,Social,Mobile,FR,Fashion,3,113.51,0,10,0,0.07,0,0.0,-1.0,-1.0
928533,CMP002,Social,Mobile,AE,Outdoor,1,44.77,0,9,0,0.05,0,0.0,-1.0,-1.0
164323,CMP002,Email,Mobile,UK,Food,2,186.91,1,84,1,0.68,0,0.0,-1.0,-1.0
716210,CMP005,Social,Desktop,AE,Fashion,1,51.72,0,10,0,0.04,0,0.0,-1.0,-1.0
289139,CMP005,Email,Tablet,DE,Health,3,59.87,0,13,0,0.05,0,0.0,-1.0,-1.0
280448,CMP007,Search,Mobile,US,Tech,1,156.68,0,11,0,0.04,0,0.0,-1.0,-1.0
800947,CMP002,Search,Mobile,IN,Health,3,72.43,1,82,4,1.43,1,96.75,66.657,66.65734265734265
335659,CMP007,Social,Mobile,FR,Health,0,42.99,0,13,1,0.32,0,0.0,-1.0,-1.0
489678,CMP005,Social,Mobile,UK,Food,0,136.49,1,88,3,1.37,0,0.0,-1.0,-1.0
954016,CMP006,Video,Mobile,US,Fashion,3,420.16,0,12,0,0.05,0,0.0,-1.0,-1.0
204537,CMP008,Email,Mobile,FR,Food,2,50.6,1,91,4,1.61,0,0.0,-1.0,-1.0
964909,CMP010,Social,Mobile,UK,Fashion,2,170.77,0,8,0,0.05,0,0.0,-1.0,-1.0
341983,CMP004,Search,Desktop,AE,Food,4,150.53,0,11,0,0.07,0,0.0,-1.0,-1.0
666821,CMP007,Video,Desktop,IN,Outdoor,1,366.67,0,9,0,0.04,0,0.0,-1.0,-1.0
888260,CMP006,Display,Mobile,DE,Tech,3,217.36,0,16,0,0.07,0,0.0,-1.0,-1.0
101917,CMP010,Search,Mobile,DE,Tech,2,92.93,1,88,1,0.84,0,0.0,-1.0,-1.0
382762,CMP002,Social,Desktop,AE,Tech,6,134.18,0,10,1,0.29,0,0.0,-1.0,-1.0
656542,CMP008,Display,Tablet,IN,Outdoor,2,17.22,1,93,0,0.44,0,0.0,-1.0,-1.0
886275,CMP010,Display,Mobile,US,Outdoor,1,252.7,0,10,0,0.08,0,0.0,-1.0,-1.0
467436,CMP009,Social,Mobile,IN,Tech,1,27.89,0,6,0,0.05,0,0.0,-1.0,-1.0
609930,CMP005,Search,Mobile,AE,Tech,1,133.06,0,11,0,0.04,0,0.0,-1.0,-1.0
671650,CMP010,Email,Mobile,UK,Fashion,4,132.51,0,14,0,0.09,0,0.0,-1.0,-1.0
382272,CMP004,Display,Mobile,US,Fashion,2,149.95,0,16,0,0.09,0,0.0,-1.0,-1.0
485925,CMP006,Social,Mobile,DE,Health,4,41.43,0,11,1,0.31,0,0.0,-1.0,-1.0
866641,CMP008,Search,Mobile,AE,Food,4,92.25,1,80,0,0.36,1,158.44,439.111,439.1111111111111
814743,CMP003,Display,Mobile,UK,Fashion,0,161.27,1,107,1,0.84,1,154.71,183.179,183.17857142857144
689833,CMP010,Search,Mobile,AE,Fashion,1,150.7,0,12,1,0.31,0,0.0,-1.0,-1.0
182180,CMP001,Search,Tablet,FR,Fashion,1,350.26,1,87,1,0.69,0,0.0,-1.0,-1.0
712246,CMP004,Social,Mobile,FR,Fashion,3,241.66,0,13,0,0.09,0,0.0,-1.0,-1.0
503081,CMP004,Search,Mobile,FR,Outdoor,2,84.69,1,90,1,0.65,0,0.0,-1.0,-1.0
401953,CMP001,Display,Mobile,DE,Health,4,82.38,0,9,0,0.05,0,0.0,-1.0,-1.0
478892,CMP009,Search,Mobile,IN,Fashion,1,48.65,0,12,1,0.34,0,0.0,-1.0,-1.0
105287,CMP003,Display,Mobile,US,Food,1,152.68,1,106,1,1.07,0,0.0,-1.0,-1.0
357665,CMP005,Search,Mobile,DE,Fashion,4,17.44,0,17,2,0.6,0,0.0,-1.0,-1.0
108512,CMP006,Search,Mobile,UK,Outdoor,5,20.95,1,98,4,1.55,0,0.0,-1.0,-1.0
756702,CMP008,Search,Mobile,UK,Tech,2,141.79,1,92,5,1.9,0,0.0,-1.0,-1.0
556292,CMP006,Email,Mobile,FR,Tech,2,200.1,1,82,3,1.08,0,0.0,-1.0,-1.0
208872,CMP003,Video,Desktop,US,Health,2,54.95,1,82,1,0.75,0,0.0,-1.0,-1.0
872042,CMP006,Search,Mobile,FR,Tech,1,163.07,0,13,1,0.3,0,0.0,-1.0,-1.0
193070,CMP001,Display,Mobile,UK,Fashion,4,271.53,1,99,1,0.87,0,0.0,-1.0,-1.0
704055,CMP004,Display,Mobile,UK,Outdoor,2,190.32,0,14,0,0.1,0,0.0,-1.0,-1.0
722117,CMP006,Email,Mobile,IN,Health,1,127.46,1,95,2,0.83,1,144.36,172.928,172.9277108433735
529474,CMP007,Social,Mobile,IN,Fashion,3,139.46,0,12,0,0.09,0,0.0,-1.0,-1.0
142078,CMP010,Display,Mobile,IN,Tech,1,157.29,0,14,2,0.55,0,0.0,-1.0,-1.0
468432,CMP003,Search,Tablet,FR,Food,1,107.44,1,85,5,1.59,0,0.0,-1.0,-1.0
707812,CMP009,Social,Desktop,AE,Fashion,3,69.82,1,117,1,1.07,0,0.0,-1.0,-1.0
327645,CMP007,Email,Mobile,US,Food,1,111.7,1,80,1,0.55,0,0.0,-1.0,-1.0
636507,CMP001,Social,Desktop,IN,Food,0,66.54,0,16,0,0.1,0,0.0,-1.0,-1.0
886667,CMP002,Search,Mobile,DE,Health,1,193.78,0,21,0,0.1,0,0.0,-1.0,-1.0
405073,CMP001,Search,Tablet,IN,Outdoor,4,107.83,1,91,3,1.15,0,0.0,-1.0,-1.0
227309,CMP009,Display,Mobile,FR,Tech,2,49.68,0,16,0,0.1,0,0.0,-1.0,-1.0
429588,CMP009,Display,Mobile,US,Tech,0,84.2,1,89,2,0.83,0,0.0,-1.0,-1.0
763927,CMP007,Social,Mobile,IN,Fashion,3,52.25,1,75,2,0.94,0,0.0,-1.0,-1.0
988266,CMP010,Email,Mobile,US,Tech,3,278.22,1,96,0,0.72,0,0.0,-1.0,-1.0
564008,CMP003,Search,Desktop,DE,Health,4,186.65,1,98,0,0.7,0,0.0,-1.0,-1.0
820801,CMP005,Search,Desktop,UK,Tech,2,73.81,1,99,1,0.95,0,0.0,-1.0,-1.0
446699,CMP004,Email,Mobile,US,Fashion,2,63.35,0,12,0,0.06,0,0.0,-1.0,-1.0
435842,CMP007,Social,Desktop,AE,Tech,3,72.91,1,85,1,0.8,0,0.0,-1.0,-1.0
486594,CMP009,Search,Desktop,IN,Outdoor,1,28.35,0,11,1,0.32,0,0.0,-1.0,-1.0
872608,CMP002,Social,Mobile,FR,Food,3,113.02,0,6,0,0.04,1,119.24,2980.0,2979.9999999999995
760775,CMP008,Video,Mobile,AE,Food,1,34.15,0,14,0,0.06,0,0.0,-1.0,-1.0
791519,CMP009,Search,Mobile,AE,Food,2,97.96,1,84,0,0.56,1,158.1,281.321,281.32142857142856
143925,CMP010,Email,Mobile,FR,Outdoor,3,185.01,1,91,5,1.64,1,203.67,123.189,123.18902439024392
237023,CMP010,Video,Mobile,FR,Health,3,264.1,0,17,0,0.06,0,0.0,-1.0,-1.0
187388,CMP009,Search,Mobile,FR,Fashion,0,66.54,1,91,4,1.49,0,0.0,-1.0,-1.0
632295,CMP010,Display,Mobile,AE,Outdoor,2,62.38,1,88,5,1.84,0,0.0,-1.0,-1.0
357802,CMP007,Social,Mobile,US,Fashion,2,25.35,1,88,0,0.37,0,0.0,-1.0,-1.0
535048,CMP009,Social,Desktop,FR,Health,2,156.32,0,6,0,0.02,0,0.0,-1.0,-1.0
158596,CMP009,Video,Mobile,UK,Outdoor,1,100.06,1,98,2,0.98,0,0.0,-1.0,-1.0
451005,CMP003,Email,Mobile,AE,Tech,1,53.55,1,79,1,0.58,0,0.0,-1.0,-1.0
879554,CMP004,Search,Mobile,AE,Health,0,59.48,1,109,5,1.79,0,0.0,-1.0,-1.0
973172,CMP002,Social,Mobile,AE,Food,1,210.66,0,14,0,0.1,0,0.0,-1.0,-1.0
639812,CMP010,Social,Mobile,DE,Outdoor,4,8.35,0,15,0,0.1,0,0.0,-1.0,-1.0
622244,CMP003,Social,Mobile,US,Health,3,238.49,0,9,0,0.04,0,0.0,-1.0,-1.0
512498,CMP005,Social,Mobile,US,Health,3,47.8,0,8,0,0.04,0,0.0,-1.0,-1.0
779290,CMP005,Search,Mobile,FR,Outdoor,4,171.33,0,20,0,0.15,0,0.0,-1.0,-1.0
599097,CMP006,Display,Mobile,AE,Food,1,36.34,0,15,2,0.61,0,0.0,-1.0,-1.0
749789,CMP007,Social,Mobile,AE,Food,4,131.98,1,78,2,0.97,0,0.0,-1.0,-1.0
907043,CMP007,Search,Desktop,FR,Health,1,85.78,0,8,1,0.29,0,0.0,-1.0,-1.0
248056,CMP001,Video,Mobile,US,Fashion,2,235.12,0,13,1,0.34,0,0.0,-1.0,-1.0
114060,CMP002,Video,Mobile,FR,Health,2,82.84,0,9,0,0.06,0,0.0,-1.0,-1.0
838345,CMP009,Social,Mobile,FR,Outdoor,0,252.41,0,18,1,0.35,0,0.0,-1.0,-1.0
577272,CMP010,Search,Desktop,FR,Outdoor,2,72.34,1,90,2,1.09,0,0.0,-1.0,-1.0
618545,CMP002,Display,Mobile,FR,Outdoor,2,164.41,0,17,0,0.06,0,0.0,-1.0,-1.0
929735,CMP006,Search,Desktop,FR,Food,2,189.54,1,79,3,1.34,0,0.0,-1.0,-1.0
290279,CMP001,Search,Desktop,IN,Tech,1,81.0,0,18,2,0.64,0,0.0,-1.0,-1.0
830406,CMP003,Display,Mobile,IN,Outdoor,4,101.87,1,92,0,0.44,0,0.0,-1.0,-1.0
784647,CMP002,Search,Mobile,AE,Outdoor,3,27.35,1,95,5,1.97,0,0.0,-1.0,-1.0
139711,CMP003,Search,Mobile,AE,Fashion,3,123.28,0,9,0,0.06,0,0.0,-1.0,-1.0
243026,CMP005,Search,Mobile,IN,Fashion,3,172.18,1,103,3,1.53,1,119.32,76.987,76.98692810457516
435484,CMP010,Search,Mobile,US,Health,4,269.52,0,12,1,0.34,0,0.0,-1.0,-1.0
565317,CMP006,Search,Mobile,DE,Health,0,182.19,0,11,0,0.05,1,137.49,2748.8,2748.7999999999997
318134,CMP009,Email,Mobile,US,Health,3,114.45,1,75,1,0.58,0,0.0,-1.0,-1.0
202974,CMP010,Search,Mobile,AE,Outdoor,2,77.89,1,100,2,0.94,0,0.0,-1.0,-1.0
249646,CMP004,Search,Desktop,IN,Fashion,4,94.86,1,86,6,1.81,1,126.11,68.674,68.67403314917127
502400,CMP007,Search,Mobile,US,Health,1,83.04,0,11,0,0.06,0,0.0,-1.0,-1.0
250168,CMP006,Email,Desktop,DE,Fashion,1,197.73,0,7,0,0.03,0,0.0,-1.0,-1.0
692016,CMP002,Social,Tablet,FR,Outdoor,1,238.26,0,9,0,0.04,1,128.15,3202.75,3202.7500000000005
789376,CMP010,Social,Tablet,UK,Outdoor,2,82.03,0,8,0,0.04,0,0.0,-1.0,-1.0
635534,CMP008,Video,Desktop,IN,Health,3,145.42,0,16,0,0.06,0,0.0,-1.0,-1.0
538774,CMP007,Social,Mobile,IN,Outdoor,2,90.35,1,91,3,1.12,0,0.0,-1.0,-1.0
611937,CMP007,Social,Mobile,DE,Outdoor,1,20.99,1,95,6,1.93,1,122.74,62.596,62.59585492227979
511597,CMP008,Search,Mobile,FR,Fashion,1,33.59,1,93,5,1.93,0,0.0,-1.0,-1.0
192263,CMP001,Social,Mobile,FR,Tech,0,50.81,1,96,3,1.47,0,0.0,-1.0,-1.0
635590,CMP001,Search,Desktop,UK,Food,3,90.55,0,13,0,0.06,0,0.0,-1.0,-1.0
953938,CMP008,Display,Tablet,FR,Health,5,117.92,0,12,0,0.08,0,0.0,-1.0,-1.0
